Timestamp,IP_Address,Request_Method,Endpoint,Status_Code,Country,Region,Service_Type,Traffic_Source,Device_Type,User_ID,Session_ID,Demo_Request,Event_Request,AI_Assistant_Request,Converted_To_Sale,Time_Spent,Engagement_Score,Sales_Team_Member,Hour,Day,Month
2026-03-15 18:05:01,138.218.228.214,POST,/aiassistant.php,404,Botswana,Southern Africa,AI Cybersecurity,Direct,Mobile,U32202,S41202,1,0,1,1,517,7.28,sales2,18,Sunday,March
2026-04-16 03:02:44,173.242.101.158,GET,/event.php,200,Zambia,Southern Africa,Cyber Risk Assessment,Direct,Tablet,U32203,S41203,0,1,0,0,286,3.58,sales2,3,Thursday,April
2026-02-19 00:08:38,11.181.218.72,GET,/services.html,304,Botswana,Southern Africa,Data Analytics,Direct,Tablet,U32204,S41204,0,0,0,0,547,7.05,sales1,0,Thursday,February
2026-02-07 00:47:07,80.28.235.202,POST,/solutions.html,200,Zimbabwe,Southern Africa,Cloud Security,Search,Tablet,U32205,S41205,0,0,0,0,365,7.89,sales3,0,Saturday,February
2026-01-31 12:33:50,219.10.187.93,POST,/scheduledemo.php,404,Kenya,East Africa,Cyber Risk Assessment,Search,Desktop,U32206,S41206,1,0,0,0,63,4.2,sales1,12,Saturday,January
2026-01-24 10:24:15,69.163.1.216,POST,/services.html,304,Mozambique,Southern Africa,Digital Transformation,Search,Mobile,U32207,S41207,0,0,0,0,399,3.96,sales3,10,Saturday,January
2026-01-09 23:33:46,173.37.17.46,POST,/services.html,404,Zimbabwe,Southern Africa,Cloud Security,Email Campaign,Desktop,U32208,S41208,1,1,0,0,173,4.86,sales3,23,Friday,January
2026-03-21 16:00:15,200.169.23.166,GET,/jobs.php,200,Tanzania,East Africa,Cloud Security,Direct,Tablet,U32209,S41209,0,1,1,0,146,8.49,sales2,16,Saturday,March
2026-01-04 06:46:05,25.57.32.205,POST,/prototype.php,404,Botswana,Southern Africa,AI Cybersecurity,Search,Mobile,U32210,S41210,0,0,1,0,353,3.0,sales1,6,Sunday,January
2026-01-11 04:53:32,106.206.250.136,GET,/index.html,200,South Africa,Southern Africa,Digital Transformation,Search,Mobile,U32211,S41211,0,0,1,1,550,8.66,sales2,4,Sunday,January
2026-03-16 17:44:03,154.99.119.137,POST,/index.html,200,Kenya,East Africa,AI Cybersecurity,Search,Tablet,U32212,S41212,0,0,0,0,331,7.78,sales3,17,Monday,March
2026-04-04 22:39:05,213.34.68.89,GET,/prototype.php,200,Kenya,East Africa,Threat Monitoring,Email Campaign,Tablet,U32213,S41213,0,0,0,0,99,6.48,sales1,22,Saturday,April
2026-04-14 12:39:10,55.247.87.95,GET,/about.html,200,Kenya,East Africa,AI Cybersecurity,Email Campaign,Tablet,U32214,S41214,0,0,0,0,393,4.04,sales1,12,Tuesday,April
2026-04-20 10:43:58,46.140.70.141,GET,/services.html,200,Zambia,Southern Africa,AI Assistant,Social Media,Mobile,U32215,S41215,0,0,0,0,243,5.41,sales3,10,Monday,April
2026-01-27 22:38:30,101.139.8.38,GET,/event.php,200,Botswana,Southern Africa,Cyber Risk Assessment,Social Media,Mobile,U32216,S41216,0,1,0,0,565,8.56,sales3,22,Tuesday,January
2026-01-21 10:32:35,157.12.42.107,GET,/aiassistant.php,200,Namibia,Southern Africa,Data Analytics,Referral,Mobile,U32217,S41217,0,0,1,0,482,9.51,sales2,10,Wednesday,January
2026-02-28 20:07:26,203.198.33.152,POST,/solutions.html,404,Namibia,Southern Africa,Threat Monitoring,Direct,Tablet,U32218,S41218,1,0,1,0,76,4.94,sales1,20,Saturday,February
2026-04-01 13:13:43,216.104.61.96,GET,/services.html,200,Namibia,Southern Africa,AI Cybersecurity,Social Media,Desktop,U32219,S41219,0,0,0,0,350,9.28,sales2,13,Wednesday,April
2026-04-03 18:42:22,84.250.157.1,GET,/index.html,304,South Africa,Southern Africa,Threat Monitoring,Referral,Desktop,U32220,S41220,0,1,0,1,376,8.37,sales1,18,Friday,April
2026-03-21 11:22:32,10.58.151.143,POST,/prototype.php,404,Kenya,East Africa,Data Analytics,Direct,Desktop,U32221,S41221,1,0,1,1,30,6.99,sales3,11,Saturday,March
2026-01-19 02:55:28,83.116.62.164,GET,/scheduledemo.php,200,Botswana,Southern Africa,AI Cybersecurity,Referral,Tablet,U32222,S41222,1,1,1,0,110,5.52,sales1,2,Monday,January
2026-04-14 17:43:11,29.211.200.166,POST,/index.html,200,Zambia,Southern Africa,Cyber Risk Assessment,Email Campaign,Tablet,U32223,S41223,1,0,0,0,37,5.84,sales3,17,Tuesday,April
2026-02-26 05:36:43,118.162.159.178,GET,/event.php,404,Kenya,East Africa,AI Assistant,Email Campaign,Tablet,U32224,S41224,0,1,0,0,24,10.0,sales1,5,Thursday,February
2026-04-25 02:44:23,57.87.139.64,GET,/prototype.php,200,Zimbabwe,Southern Africa,Digital Transformation,Search,Mobile,U32225,S41225,0,0,0,1,120,7.36,sales2,2,Saturday,April
2026-04-28 06:51:20,142.88.91.130,POST,/scheduledemo.php,200,Kenya,East Africa,Data Analytics,Direct,Mobile,U32226,S41226,1,0,1,1,563,9.66,sales3,6,Tuesday,April
2026-02-02 21:28:38,39.132.156.231,POST,/contact.html,200,Kenya,East Africa,Digital Transformation,Direct,Mobile,U32227,S41227,0,0,1,0,274,7.48,sales1,21,Monday,February
2026-01-31 05:37:29,46.208.194.181,POST,/contact.html,200,Zambia,Southern Africa,Data Analytics,Referral,Desktop,U32228,S41228,0,0,1,0,370,6.09,sales2,5,Saturday,January
2026-03-08 10:32:56,56.19.11.60,POST,/solutions.html,404,Tanzania,East Africa,Digital Transformation,Referral,Mobile,U32229,S41229,0,1,1,0,413,8.17,sales3,10,Sunday,March
2026-02-08 18:20:22,173.157.64.31,GET,/jobs.php,200,Tanzania,East Africa,AI Cybersecurity,Search,Mobile,U32230,S41230,1,1,0,1,305,10.0,sales1,18,Sunday,February
2026-03-16 00:36:55,163.19.49.164,GET,/solutions.html,404,Zambia,Southern Africa,Data Analytics,Social Media,Desktop,U32231,S41231,0,1,0,0,457,5.71,sales1,0,Monday,March
2026-04-19 00:28:43,60.17.54.203,POST,/services.html,200,Tanzania,East Africa,Digital Transformation,Email Campaign,Tablet,U32232,S41232,0,1,0,0,106,8.83,sales3,0,Sunday,April
2026-02-04 20:00:19,19.144.26.124,POST,/scheduledemo.php,304,South Africa,Southern Africa,Cyber Risk Assessment,Search,Desktop,U32233,S41233,1,1,0,1,585,7.38,sales1,20,Wednesday,February
2026-02-02 10:22:21,48.110.118.85,POST,/event.php,200,Kenya,East Africa,Threat Monitoring,Direct,Mobile,U32234,S41234,0,1,0,0,96,4.1,sales3,10,Monday,February
2026-02-06 20:16:51,178.29.201.17,GET,/services.html,200,Tanzania,East Africa,AI Assistant,Referral,Tablet,U32235,S41235,0,0,0,1,107,4.06,sales3,20,Friday,February
2026-01-25 18:29:26,180.213.17.218,GET,/solutions.html,404,Zimbabwe,Southern Africa,AI Assistant,Email Campaign,Tablet,U32236,S41236,1,1,1,0,28,6.1,sales2,18,Sunday,January
2026-03-13 15:56:42,194.99.38.139,POST,/jobs.php,200,Zambia,Southern Africa,Cloud Security,Email Campaign,Mobile,U32237,S41237,1,0,0,1,43,7.69,sales1,15,Friday,March
2026-03-16 20:24:13,29.68.191.114,POST,/scheduledemo.php,200,South Africa,Southern Africa,Cloud Security,Direct,Mobile,U32238,S41238,1,0,0,1,322,8.76,sales3,20,Monday,March
2026-04-22 14:12:19,23.111.193.44,POST,/event.php,404,Zambia,Southern Africa,Threat Monitoring,Referral,Tablet,U32239,S41239,0,1,0,0,190,3.86,sales1,14,Wednesday,April
2026-04-25 19:33:24,83.58.140.210,GET,/jobs.php,200,Zimbabwe,Southern Africa,Data Analytics,Referral,Desktop,U32240,S41240,0,1,1,1,531,8.31,sales2,19,Saturday,April
2026-02-06 03:23:11,184.40.194.87,GET,/prototype.php,304,Zimbabwe,Southern Africa,Digital Transformation,Referral,Desktop,U32241,S41241,1,0,1,0,434,6.76,sales1,3,Friday,February
2026-04-22 00:08:00,10.20.80.248,POST,/about.html,200,Tanzania,East Africa,Cloud Security,Referral,Desktop,U32242,S41242,0,0,0,1,320,7.01,sales1,0,Wednesday,April
2026-03-29 15:24:15,15.205.3.8,GET,/prototype.php,200,Botswana,Southern Africa,AI Assistant,Email Campaign,Mobile,U32243,S41243,1,0,0,1,259,8.18,sales2,15,Sunday,March
2026-03-29 16:48:52,43.110.193.228,POST,/event.php,404,Namibia,Southern Africa,Digital Transformation,Direct,Mobile,U32244,S41244,0,1,0,0,161,10.0,sales3,16,Sunday,March
2026-04-15 17:56:05,92.8.70.222,GET,/about.html,200,Botswana,Southern Africa,Cyber Risk Assessment,Direct,Tablet,U32245,S41245,0,0,0,0,148,7.61,sales1,17,Wednesday,April
2026-04-19 03:45:02,180.65.190.162,POST,/contact.html,304,Kenya,East Africa,AI Assistant,Email Campaign,Mobile,U32246,S41246,0,0,0,0,373,4.29,sales1,3,Sunday,April
2026-02-14 16:26:58,47.163.183.246,GET,/scheduledemo.php,404,Namibia,Southern Africa,Cloud Security,Email Campaign,Tablet,U32247,S41247,1,1,0,0,85,6.63,sales1,16,Saturday,February
2026-04-19 20:17:28,39.160.111.31,POST,/solutions.html,200,South Africa,Southern Africa,Data Analytics,Referral,Tablet,U32248,S41248,0,0,1,0,237,8.7,sales3,20,Sunday,April
2026-04-03 05:09:05,200.130.151.212,POST,/about.html,304,South Africa,Southern Africa,AI Assistant,Referral,Desktop,U32249,S41249,1,0,1,1,281,8.77,sales3,5,Friday,April
2026-03-20 08:53:50,33.227.25.15,GET,/scheduledemo.php,200,Namibia,Southern Africa,Threat Monitoring,Direct,Desktop,U32250,S41250,1,1,1,1,330,8.33,sales1,8,Friday,March
2026-01-24 12:47:33,219.67.207.85,POST,/contact.html,200,Mozambique,Southern Africa,Cloud Security,Email Campaign,Desktop,U32251,S41251,1,0,0,0,149,5.98,sales3,12,Saturday,January
2026-01-22 15:48:35,92.147.183.115,POST,/contact.html,200,Tanzania,East Africa,Data Analytics,Email Campaign,Tablet,U32252,S41252,0,0,1,0,574,4.26,sales2,15,Thursday,January
2026-03-08 09:03:43,80.69.12.131,POST,/prototype.php,200,Kenya,East Africa,Threat Monitoring,Email Campaign,Desktop,U32253,S41253,0,0,1,0,214,8.18,sales1,9,Sunday,March
2026-01-05 19:06:31,41.63.160.211,GET,/scheduledemo.php,200,South Africa,Southern Africa,Digital Transformation,Search,Mobile,U32254,S41254,1,0,0,0,39,4.57,sales2,19,Monday,January
2026-02-22 08:25:11,61.255.101.74,POST,/about.html,200,Zambia,Southern Africa,Cyber Risk Assessment,Referral,Mobile,U32255,S41255,0,0,1,1,142,8.39,sales2,8,Sunday,February
2026-02-17 10:54:34,22.141.40.248,GET,/event.php,200,Zambia,Southern Africa,Cyber Risk Assessment,Direct,Tablet,U32256,S41256,0,1,1,0,366,8.39,sales3,10,Tuesday,February
2026-01-25 15:48:41,38.182.219.73,GET,/index.html,200,Zambia,Southern Africa,Data Analytics,Email Campaign,Desktop,U32257,S41257,0,0,0,0,201,6.06,sales3,15,Sunday,January
2026-03-29 13:02:55,195.14.147.225,POST,/services.html,200,South Africa,Southern Africa,AI Assistant,Referral,Tablet,U32258,S41258,0,1,0,0,274,6.78,sales3,13,Sunday,March
2026-03-04 17:42:07,82.138.39.159,POST,/jobs.php,200,Tanzania,East Africa,Threat Monitoring,Direct,Desktop,U32259,S41259,0,0,1,0,583,7.4,sales3,17,Wednesday,March
2026-01-08 23:07:51,48.40.248.202,GET,/jobs.php,304,Tanzania,East Africa,Cyber Risk Assessment,Direct,Mobile,U32260,S41260,1,1,0,1,264,5.77,sales2,23,Thursday,January
2026-04-18 17:42:44,69.207.230.151,POST,/aiassistant.php,200,Namibia,Southern Africa,AI Assistant,Direct,Tablet,U32261,S41261,0,1,1,1,424,4.24,sales2,17,Saturday,April
2026-02-24 02:36:01,138.148.167.62,POST,/event.php,404,Namibia,Southern Africa,Threat Monitoring,Search,Mobile,U32262,S41262,0,1,0,0,259,6.92,sales1,2,Tuesday,February
2026-01-09 00:19:20,93.51.32.107,GET,/jobs.php,404,Mozambique,Southern Africa,Data Analytics,Search,Mobile,U32263,S41263,1,1,0,1,201,7.13,sales3,0,Friday,January
2026-01-25 21:01:03,34.195.249.127,GET,/services.html,304,Tanzania,East Africa,Cloud Security,Referral,Desktop,U32264,S41264,0,1,0,0,61,9.72,sales2,21,Sunday,January
2026-03-10 16:16:14,183.33.172.105,POST,/solutions.html,200,Zimbabwe,Southern Africa,Threat Monitoring,Referral,Desktop,U32265,S41265,0,1,1,0,384,5.44,sales1,16,Tuesday,March
2026-04-02 04:10:50,216.44.92.35,POST,/aiassistant.php,200,Kenya,East Africa,Threat Monitoring,Email Campaign,Tablet,U32266,S41266,0,0,1,0,252,9.14,sales2,4,Thursday,April
2026-01-16 01:02:43,73.85.45.37,GET,/solutions.html,200,Tanzania,East Africa,AI Assistant,Social Media,Desktop,U32267,S41267,0,1,0,0,579,4.71,sales3,1,Friday,January
2026-02-04 11:21:05,19.8.205.180,GET,/solutions.html,304,Mozambique,Southern Africa,Cloud Security,Email Campaign,Desktop,U32268,S41268,0,0,0,0,554,4.31,sales1,11,Wednesday,February
2026-01-16 20:00:33,178.213.166.141,GET,/scheduledemo.php,200,Botswana,Southern Africa,Cyber Risk Assessment,Social Media,Desktop,U32269,S41269,1,1,0,0,467,6.4,sales2,20,Friday,January
2026-01-31 22:13:41,9.91.245.179,POST,/about.html,304,Tanzania,East Africa,Threat Monitoring,Email Campaign,Tablet,U32270,S41270,0,1,0,0,206,5.12,sales3,22,Saturday,January
2026-04-14 15:09:45,49.148.145.187,POST,/aiassistant.php,200,Namibia,Southern Africa,AI Assistant,Search,Desktop,U32271,S41271,0,0,1,0,534,4.28,sales2,15,Tuesday,April
2026-01-28 06:53:39,198.177.182.33,GET,/index.html,200,Mozambique,Southern Africa,Threat Monitoring,Referral,Tablet,U32272,S41272,0,0,1,0,434,10.0,sales2,6,Wednesday,January
2026-03-04 14:37:15,18.239.116.15,GET,/prototype.php,200,Zimbabwe,Southern Africa,Cloud Security,Referral,Mobile,U32273,S41273,0,1,1,0,410,6.1,sales2,14,Wednesday,March
2026-04-05 18:18:20,83.99.14.230,POST,/solutions.html,200,Mozambique,Southern Africa,Digital Transformation,Search,Desktop,U32274,S41274,0,1,0,0,496,10.0,sales1,18,Sunday,April
2026-02-27 09:59:43,77.6.218.158,POST,/solutions.html,200,Kenya,East Africa,Cloud Security,Direct,Desktop,U32275,S41275,0,1,1,0,491,5.01,sales1,9,Friday,February
2026-03-07 02:01:57,219.122.91.52,POST,/contact.html,200,Botswana,Southern Africa,Cyber Risk Assessment,Email Campaign,Mobile,U32276,S41276,1,0,1,0,369,3.58,sales1,2,Saturday,March
2026-03-03 19:35:40,126.209.174.76,GET,/about.html,200,Kenya,East Africa,Cyber Risk Assessment,Direct,Mobile,U32277,S41277,0,1,0,1,511,9.58,sales1,19,Tuesday,March
2026-01-07 02:01:12,88.103.18.123,POST,/services.html,200,Zambia,Southern Africa,Threat Monitoring,Social Media,Mobile,U32278,S41278,0,0,0,0,296,5.55,sales2,2,Wednesday,January
2026-03-13 02:56:55,167.149.182.173,GET,/aiassistant.php,304,Kenya,East Africa,AI Assistant,Direct,Desktop,U32279,S41279,0,0,1,0,100,7.28,sales1,2,Friday,March
2026-04-05 21:01:48,4.113.212.15,POST,/solutions.html,304,Mozambique,Southern Africa,Cyber Risk Assessment,Social Media,Desktop,U32280,S41280,0,0,1,1,476,4.29,sales3,21,Sunday,April
2026-02-16 06:57:51,11.75.151.51,GET,/event.php,404,Mozambique,Southern Africa,Cloud Security,Search,Mobile,U32281,S41281,0,1,0,1,245,6.92,sales2,6,Monday,February
2026-04-29 16:41:48,146.200.149.188,POST,/services.html,200,Tanzania,East Africa,Cloud Security,Email Campaign,Tablet,U32282,S41282,0,0,1,0,430,4.26,sales2,16,Wednesday,April
2026-01-30 21:22:54,134.250.153.113,POST,/event.php,200,Zimbabwe,Southern Africa,AI Assistant,Email Campaign,Desktop,U32283,S41283,1,1,1,0,144,6.85,sales3,21,Friday,January
2026-01-27 15:24:42,200.96.116.226,GET,/solutions.html,304,Mozambique,Southern Africa,AI Cybersecurity,Search,Tablet,U32284,S41284,0,1,0,0,296,6.05,sales2,15,Tuesday,January
2026-02-04 03:13:03,14.181.36.36,POST,/prototype.php,200,Zambia,Southern Africa,Data Analytics,Direct,Desktop,U32285,S41285,0,1,0,0,68,7.46,sales1,3,Wednesday,February
2026-02-09 18:20:19,149.161.221.250,GET,/about.html,200,Zambia,Southern Africa,AI Cybersecurity,Email Campaign,Tablet,U32286,S41286,0,0,1,0,575,8.25,sales3,18,Monday,February
2026-01-05 03:42:23,175.238.32.206,GET,/prototype.php,304,Kenya,East Africa,AI Cybersecurity,Email Campaign,Mobile,U32287,S41287,1,1,0,1,442,7.48,sales1,3,Monday,January
2026-03-26 00:24:59,96.14.244.135,GET,/aiassistant.php,304,Namibia,Southern Africa,AI Assistant,Referral,Tablet,U32288,S41288,1,0,1,1,443,7.9,sales1,0,Thursday,March
2026-01-28 06:36:39,115.220.60.140,POST,/solutions.html,200,Tanzania,East Africa,AI Assistant,Email Campaign,Desktop,U32289,S41289,0,0,1,0,575,6.78,sales2,6,Wednesday,January
2026-04-11 13:54:01,189.50.181.221,GET,/solutions.html,404,Kenya,East Africa,Digital Transformation,Email Campaign,Tablet,U32290,S41290,1,0,0,0,534,6.13,sales3,13,Saturday,April
2026-02-18 05:23:22,38.212.6.109,POST,/solutions.html,404,Zimbabwe,Southern Africa,AI Cybersecurity,Search,Mobile,U32291,S41291,0,0,0,0,317,7.94,sales2,5,Wednesday,February
2026-01-11 03:00:47,55.6.156.181,GET,/prototype.php,200,Namibia,Southern Africa,Cyber Risk Assessment,Direct,Mobile,U32292,S41292,0,1,0,0,231,6.78,sales1,3,Sunday,January
2026-01-24 09:02:29,51.191.82.253,POST,/contact.html,200,Tanzania,East Africa,Cyber Risk Assessment,Social Media,Mobile,U32293,S41293,0,0,0,0,552,6.85,sales2,9,Saturday,January
2026-02-17 12:23:15,181.133.245.15,POST,/contact.html,200,Mozambique,Southern Africa,Threat Monitoring,Social Media,Desktop,U32294,S41294,0,0,0,0,117,7.8,sales2,12,Tuesday,February
2026-02-17 01:50:43,169.120.232.118,GET,/jobs.php,304,Namibia,Southern Africa,Cyber Risk Assessment,Email Campaign,Mobile,U32295,S41295,1,1,1,0,466,4.93,sales3,1,Tuesday,February
2026-04-25 20:14:39,162.80.77.99,GET,/prototype.php,200,Mozambique,Southern Africa,Digital Transformation,Direct,Tablet,U32296,S41296,0,1,0,0,581,9.86,sales3,20,Saturday,April
2026-01-13 02:32:17,190.62.202.149,POST,/index.html,404,Zimbabwe,Southern Africa,AI Assistant,Referral,Mobile,U32297,S41297,0,1,1,1,36,6.5,sales3,2,Tuesday,January
2026-01-07 21:32:17,89.57.32.19,GET,/jobs.php,304,Tanzania,East Africa,AI Cybersecurity,Search,Desktop,U32298,S41298,1,0,1,1,318,7.25,sales2,21,Wednesday,January
2026-04-19 20:22:48,39.38.143.184,POST,/index.html,200,Mozambique,Southern Africa,Digital Transformation,Email Campaign,Desktop,U32299,S41299,0,1,1,0,435,6.91,sales3,20,Sunday,April
2026-01-21 11:48:40,218.102.196.89,GET,/prototype.php,200,Mozambique,Southern Africa,Cyber Risk Assessment,Email Campaign,Mobile,U32300,S41300,0,0,1,0,463,8.31,sales2,11,Wednesday,January
2026-02-28 20:44:12,102.209.152.88,GET,/contact.html,200,Zambia,Southern Africa,Data Analytics,Social Media,Mobile,U32301,S41301,0,1,1,0,92,7.68,sales3,20,Saturday,February
2026-02-21 18:42:44,85.104.47.111,GET,/aiassistant.php,404,Botswana,Southern Africa,Threat Monitoring,Social Media,Tablet,U32302,S41302,0,0,1,1,252,6.9,sales1,18,Saturday,February
2026-03-07 13:00:19,99.213.123.201,POST,/about.html,304,Zimbabwe,Southern Africa,Digital Transformation,Referral,Mobile,U32303,S41303,0,1,0,0,360,9.9,sales2,13,Saturday,March
2026-03-03 12:31:19,88.99.233.142,POST,/aiassistant.php,200,Tanzania,East Africa,Data Analytics,Email Campaign,Mobile,U32304,S41304,1,0,1,0,194,1.0,sales3,12,Tuesday,March
2026-04-03 13:13:17,135.131.168.253,GET,/services.html,304,Botswana,Southern Africa,AI Cybersecurity,Direct,Desktop,U32305,S41305,1,1,0,1,356,9.49,sales3,13,Friday,April
2026-03-02 06:55:31,79.198.56.85,POST,/event.php,200,Tanzania,East Africa,Data Analytics,Referral,Mobile,U32306,S41306,0,1,0,0,539,8.84,sales2,6,Monday,March
2026-04-24 23:50:57,148.20.98.207,GET,/aiassistant.php,200,Mozambique,Southern Africa,AI Assistant,Social Media,Mobile,U32307,S41307,1,0,1,0,371,3.33,sales3,23,Friday,April
2026-02-28 16:22:21,156.236.173.248,GET,/contact.html,304,Zimbabwe,Southern Africa,AI Cybersecurity,Search,Tablet,U32308,S41308,0,0,1,1,236,8.86,sales1,16,Saturday,February
2026-01-12 06:04:02,1.96.156.9,GET,/solutions.html,200,Namibia,Southern Africa,Digital Transformation,Direct,Tablet,U32309,S41309,0,0,0,0,520,9.12,sales1,6,Monday,January
2026-02-04 15:24:57,170.218.154.7,POST,/about.html,200,Zimbabwe,Southern Africa,Cloud Security,Email Campaign,Tablet,U32310,S41310,0,1,1,0,385,8.12,sales2,15,Wednesday,February
2026-03-18 04:59:14,12.60.198.122,GET,/about.html,200,Botswana,Southern Africa,Cyber Risk Assessment,Social Media,Tablet,U32311,S41311,0,0,0,0,98,3.88,sales1,4,Wednesday,March
2026-03-16 16:06:06,37.207.30.127,GET,/solutions.html,200,Botswana,Southern Africa,AI Cybersecurity,Search,Desktop,U32312,S41312,0,1,0,0,528,8.37,sales3,16,Monday,March
2026-01-07 08:41:10,155.210.160.88,POST,/jobs.php,200,Namibia,Southern Africa,Digital Transformation,Referral,Mobile,U32313,S41313,0,1,0,1,481,9.01,sales1,8,Wednesday,January
2026-03-21 06:07:49,90.120.90.108,GET,/services.html,304,Botswana,Southern Africa,Digital Transformation,Direct,Tablet,U32314,S41314,0,0,0,0,493,5.86,sales3,6,Saturday,March
2026-03-06 15:17:08,2.43.220.24,POST,/scheduledemo.php,200,South Africa,Southern Africa,Data Analytics,Search,Mobile,U32315,S41315,1,0,1,1,154,7.88,sales3,15,Friday,March
2026-01-29 00:30:29,46.223.179.48,POST,/scheduledemo.php,200,Kenya,East Africa,Threat Monitoring,Social Media,Mobile,U32316,S41316,1,0,0,0,47,6.29,sales2,0,Thursday,January
2026-02-22 17:57:16,80.249.80.113,POST,/event.php,304,Botswana,Southern Africa,Cyber Risk Assessment,Direct,Desktop,U32317,S41317,0,1,1,0,517,8.77,sales1,17,Sunday,February
2026-01-25 05:48:17,18.116.63.69,GET,/about.html,304,Tanzania,East Africa,AI Assistant,Search,Desktop,U32318,S41318,0,0,0,1,542,6.37,sales2,5,Sunday,January
2026-02-26 23:24:34,152.129.3.108,POST,/scheduledemo.php,200,Zimbabwe,Southern Africa,Threat Monitoring,Direct,Tablet,U32319,S41319,1,1,1,1,392,5.84,sales3,23,Thursday,February
2026-04-09 06:05:48,104.23.170.176,POST,/contact.html,200,Namibia,Southern Africa,Digital Transformation,Social Media,Desktop,U32320,S41320,0,0,0,0,283,6.92,sales1,6,Thursday,April
2026-04-08 17:27:21,29.182.117.142,GET,/scheduledemo.php,200,Namibia,Southern Africa,Cyber Risk Assessment,Referral,Mobile,U32321,S41321,1,0,1,0,351,4.32,sales1,17,Wednesday,April
2026-03-12 01:55:02,200.58.171.54,GET,/scheduledemo.php,200,Namibia,Southern Africa,Cloud Security,Social Media,Mobile,U32322,S41322,1,1,0,1,305,6.72,sales3,1,Thursday,March
2026-02-19 13:06:01,61.255.185.65,POST,/about.html,200,Botswana,Southern Africa,Threat Monitoring,Email Campaign,Tablet,U32323,S41323,1,0,0,1,394,7.72,sales1,13,Thursday,February
2026-01-22 04:14:56,72.14.187.206,GET,/jobs.php,200,Tanzania,East Africa,Cyber Risk Assessment,Direct,Desktop,U32324,S41324,0,0,1,1,108,8.74,sales2,4,Thursday,January
2026-02-12 14:21:49,53.243.134.252,POST,/prototype.php,200,Tanzania,East Africa,Cloud Security,Email Campaign,Desktop,U32325,S41325,0,0,1,0,426,7.5,sales1,14,Thursday,February
2026-04-25 14:54:55,201.96.118.217,POST,/services.html,200,Namibia,Southern Africa,AI Cybersecurity,Social Media,Desktop,U32326,S41326,1,0,0,0,217,4.13,sales3,14,Saturday,April
2026-01-08 22:20:55,16.223.136.238,POST,/index.html,404,Mozambique,Southern Africa,Digital Transformation,Referral,Tablet,U32327,S41327,1,0,1,1,64,9.7,sales1,22,Thursday,January
2026-03-14 12:05:33,92.45.155.218,GET,/scheduledemo.php,200,Tanzania,East Africa,Cyber Risk Assessment,Email Campaign,Mobile,U32328,S41328,1,1,0,1,410,9.87,sales2,12,Saturday,March
2026-01-15 21:21:27,222.77.223.121,POST,/contact.html,200,South Africa,Southern Africa,Digital Transformation,Direct,Desktop,U32329,S41329,0,0,1,1,360,7.23,sales1,21,Thursday,January
2026-01-08 00:54:40,74.112.130.64,GET,/contact.html,200,Namibia,Southern Africa,Cloud Security,Email Campaign,Tablet,U32330,S41330,0,1,0,0,261,5.5,sales3,0,Thursday,January
2026-04-27 13:54:18,61.7.139.148,POST,/aiassistant.php,200,Zambia,Southern Africa,Threat Monitoring,Search,Tablet,U32331,S41331,1,1,1,1,437,5.94,sales2,13,Monday,April
2026-04-02 06:27:53,131.11.182.91,GET,/scheduledemo.php,404,Namibia,Southern Africa,Threat Monitoring,Social Media,Mobile,U32332,S41332,1,1,1,1,323,6.59,sales2,6,Thursday,April
2026-04-06 08:58:49,47.68.42.161,GET,/prototype.php,200,Tanzania,East Africa,AI Cybersecurity,Email Campaign,Desktop,U32333,S41333,0,1,0,0,374,7.56,sales2,8,Monday,April
2026-02-18 23:39:34,100.172.102.28,POST,/event.php,200,Botswana,Southern Africa,Digital Transformation,Email Campaign,Mobile,U32334,S41334,0,1,1,0,191,6.39,sales3,23,Wednesday,February
2026-03-31 03:13:23,185.187.126.34,POST,/services.html,304,Mozambique,Southern Africa,AI Assistant,Email Campaign,Tablet,U32335,S41335,1,0,0,0,400,5.28,sales2,3,Tuesday,March
2026-03-17 10:33:13,17.188.162.136,POST,/scheduledemo.php,304,Namibia,Southern Africa,Cloud Security,Email Campaign,Desktop,U32336,S41336,1,0,0,1,140,9.05,sales1,10,Tuesday,March
2026-02-22 10:00:16,169.145.120.19,GET,/scheduledemo.php,200,Mozambique,Southern Africa,AI Assistant,Direct,Tablet,U32337,S41337,1,1,1,1,420,7.51,sales2,10,Sunday,February
2026-04-10 03:47:34,153.191.175.165,GET,/solutions.html,200,Zimbabwe,Southern Africa,AI Cybersecurity,Referral,Desktop,U32338,S41338,0,0,0,0,533,4.9,sales3,3,Friday,April
2026-01-08 20:22:02,98.12.5.98,POST,/jobs.php,304,Mozambique,Southern Africa,Cloud Security,Search,Tablet,U32339,S41339,0,0,0,0,444,7.58,sales2,20,Thursday,January
2026-01-12 06:24:59,190.161.137.219,GET,/jobs.php,200,Mozambique,Southern Africa,Cloud Security,Search,Tablet,U32340,S41340,0,0,0,0,128,7.32,sales1,6,Monday,January
2026-02-14 01:05:30,85.140.5.106,GET,/jobs.php,304,Zambia,Southern Africa,Cloud Security,Social Media,Desktop,U32341,S41341,0,0,1,0,139,5.56,sales3,1,Saturday,February
2026-01-21 08:51:16,129.20.80.192,GET,/prototype.php,404,Zimbabwe,Southern Africa,Threat Monitoring,Social Media,Mobile,U32342,S41342,0,0,0,1,470,9.39,sales2,8,Wednesday,January
